_id,crime_id,timestamp,location.type,location.coordinates[0],location.coordinates[1],crime_type,description,severity,status,officer_in_charge.name,officer_in_charge.badge,evidence[0],evidence[1],evidence[2],tags[0],tags[1],tags[2],witnesses[0].name,witnesses[1].name,witnesses[2].name,witnesses[0].contact,witnesses[1].contact,witnesses[2].contact
67e0f450f10dbf0e224c9db8,CID_586,2025-03-21T05:43:10.615Z,Point,80.133629,12.935924,Arson,Deliberate fire set in warehouse,High,Pending Review,Inspector Suresh,TNPD-323,Weapon Found,DNA Sample,,night,public_disturbance,,Person 71,Person 11,Person 51,+919793411910,+918279390465,+918243722645
67e0f450f10dbf0e224c9db9,CID_587,2025-03-08T05:43:10.615Z,Point,80.169092,13.022952,Drug Possession,Illegal substances found during routine check,High,Pending Review,Officer Dinesh,TNPD-808,Phone Records,Eyewitness Testimony,,organized_crime,day,,Person 43,,,+919366412209,,
67e0f450f10dbf0e224c9dba,CID_588,2025-03-23T05:43:10.615Z,Point,80.275342,12.978855,Burglary,Shop break-in during midnight,High,Open,Officer Vijay,TNPD-443,Eyewitness Testimony,,,public_disturbance,organized_crime,,Person 82,Person 52,Person 77,+919745251663,+916560018814,+917628183094
67e0f450f10dbf0e224c9dbb,CID_589,2025-03-14T05:43:10.615Z,Point,80.104079,12.952464,Cyber Crime,Phishing attack on corporate accounts,Medium,Under Investigation,Cyber Crime Specialist Rajesh,TNPD-992,Phone Records,CCTV Footage,,organized_crime,,,,,,,,
67e0f450f10dbf0e224c9dbc,CID_590,2025-03-13T05:43:10.615Z,Point,80.165814,12.923438,Kidnapping,Abduction case reported,Critical,Pending Review,Inspector Suresh,TNPD-378,Weapon Found,Eyewitness Testimony,DNA Sample,organized_crime,,,Person 90,Person 18,Person 26,+917382108900,+916017550010,+917499252919
67e0f450f10dbf0e224c9dbd,CID_591,2025-03-01T05:43:10.615Z,Point,80.18172,13.090446,Arson,Suspected arson at marketplace,High,Under Investigation,Inspector Suresh,TNPD-907,Eyewitness Testimony,,,street_crime,organized_crime,cyber,Person 36,Person 21,Person 2,+919582652900,+919374362704,+919245935592
67e0f450f10dbf0e224c9dbe,CID_592,2025-03-12T05:43:10.615Z,Point,80.105429,13.070259,Drug Possession,Illegal substances found during routine check,High,Open,Narcotics Officer Surya,TNPD-139,CCTV Footage,,,violence,night,narcotics,,,,,,
67e0f450f10dbf0e224c9dbf,CID_593,2025-02-25T05:43:10.615Z,Point,80.184051,13.048928,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Inspector Ramesh,TNPD-370,CCTV Footage,,,organized_crime,narcotics,public_disturbance,Person 16,,,+917323479086,,
67e0f450f10dbf0e224c9dc0,CID_594,2025-03-22T05:43:10.615Z,Point,80.188979,12.944266,Murder,Gang violence led to fatality,Critical,Pending Review,Officer Anita,TNPD-703,DNA Sample,,,street_crime,cyber,night,Person 22,,,+919567012964,,
67e0f450f10dbf0e224c9dc1,CID_595,2025-03-06T05:43:10.615Z,Point,80.291229,13.054831,Human Trafficking,Children rescued from trafficking network,Critical,Open,Officer Dinesh,TNPD-259,Weapon Found,,,organized_crime,street_crime,,,,,,,
67e0f450f10dbf0e224c9dc2,CID_596,2025-03-06T05:43:10.615Z,Point,80.294684,12.913789,Fraud,Online scam reported,Medium,Under Investigation,Inspector Meera,TNPD-166,Eyewitness Testimony,DNA Sample,CCTV Footage,property_crime,violence,,Person 5,Person 63,Person 44,+916706831037,+919117181922,+919060810767
67e0f450f10dbf0e224c9dc3,CID_597,2025-03-05T05:43:10.615Z,Point,80.191148,12.952601,Burglary,Home burglary in residential area,High,Open,Inspector Suresh,TNPD-831,DNA Sample,,,narcotics,night,,,,,,,
67e0f450f10dbf0e224c9dc4,CID_598,2025-03-19T05:43:10.615Z,Point,80.132627,13.067001,Murder,Homicide case in residential complex,Critical,Open,Officer Anita,TNPD-728,CCTV Footage,,,financial,organized_crime,,Person 85,Person 24,Person 8,+917242320692,+919655258603,+917789915509
67e0f450f10dbf0e224c9dc5,CID_599,2025-03-15T05:43:10.615Z,Point,80.175716,13.076124,Assault,Domestic violence reported,High,Open,Inspector Ramesh,TNPD-454,Eyewitness Testimony,Phone Records,Weapon Found,cyber,organized_crime,violence,Person 11,,,+916106191109,,
67e0f450f10dbf0e224c9dc6,CID_600,2025-03-05T05:43:10.615Z,Point,80.104265,12.905701,Rape,Victim assaulted in an alley,Critical,Closed,Sub-Inspector Kumar,TNPD-469,Eyewitness Testimony,Phone Records,CCTV Footage,cyber,,,Person 55,Person 26,,+918513482669,+919661988523,
67e0f450f10dbf0e224c9dc7,CID_601,2025-03-03T05:43:10.615Z,Point,80.291719,12.995811,Cyber Crime,Phishing attack on corporate accounts,Medium,Pending Review,Cyber Crime Specialist Rajesh,TNPD-818,Phone Records,Eyewitness Testimony,CCTV Footage,day,organized_crime,property_crime,Person 38,Person 67,,+918613687042,+917891818399,
67e0f450f10dbf0e224c9dc8,CID_602,2025-03-18T05:43:10.615Z,Point,80.296254,13.078791,Fraud,Online scam reported,Medium,Pending Review,Inspector Meera,TNPD-289,Weapon Found,,,night,public_disturbance,,,,,,,
67e0f450f10dbf0e224c9dc9,CID_603,2025-03-16T05:43:10.615Z,Point,80.170582,13.074526,Rape,Attempted rape case filed,Critical,Open,Inspector Ramesh,TNPD-336,Weapon Found,CCTV Footage,Phone Records,violence,night,cyber,Person 98,Person 78,Person 75,+916713772324,+916819952026,+918046131320
67e0f450f10dbf0e224c9dca,CID_604,2025-03-14T05:43:10.615Z,Point,80.109965,12.990646,Arson,Suspected arson at marketplace,High,Under Investigation,Inspector Suresh,TNPD-993,DNA Sample,CCTV Footage,,violence,public_disturbance,night,,,,,,
67e0f450f10dbf0e224c9dcb,CID_605,2025-03-22T05:43:10.615Z,Point,80.134734,12.928261,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Inspector Ramesh,TNPD-437,Weapon Found,,,violence,property_crime,,Person 18,Person 54,,+917651024336,+916946422546,
67e0f450f10dbf0e224c9dcc,CID_606,2025-02-26T05:43:10.615Z,Point,80.265137,12.94552,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Officer Dinesh,TNPD-569,DNA Sample,Weapon Found,CCTV Footage,property_crime,,,Person 14,Person 20,Person 63,+916608344043,+919626663761,+917527436556
67e0f450f10dbf0e224c9dcd,CID_607,2025-02-28T05:43:10.615Z,Point,80.145096,12.964699,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-311,DNA Sample,,,property_crime,,,Person 58,Person 25,Person 61,+917801975897,+916041303091,+919973401450
67e0f450f10dbf0e224c9dce,CID_608,2025-03-14T05:43:10.615Z,Point,80.182582,12.90384,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Open,Inspector Ramesh,TNPD-187,Phone Records,,,public_disturbance,,,Person 61,,,+918256769944,,
67e0f450f10dbf0e224c9dcf,CID_609,2025-03-06T05:43:10.615Z,Point,80.194012,12.979855,Human Trafficking,Children rescued from trafficking network,Critical,Open,Narcotics Officer Surya,TNPD-224,Weapon Found,,,narcotics,organized_crime,,Person 63,,,+916891380894,,
67e0f450f10dbf0e224c9dd0,CID_610,2025-03-20T05:43:10.615Z,Point,80.128676,13.055804,Cyber Crime,Unauthorized access to personal data,Medium,Under Investigation,Cyber Crime Specialist Rajesh,TNPD-397,DNA Sample,Eyewitness Testimony,CCTV Footage,street_crime,narcotics,,Person 61,Person 75,Person 19,+918702585958,+918834203478,+918761119331
67e0f450f10dbf0e224c9dd1,CID_611,2025-02-24T05:43:10.615Z,Point,80.205739,13.061639,Rape,Victim assaulted in an alley,Critical,Under Investigation,Sub-Inspector Kumar,TNPD-554,Phone Records,,,street_crime,organized_crime,financial,,,,,,
67e0f450f10dbf0e224c9dd2,CID_612,2025-03-02T05:43:10.615Z,Point,80.222014,12.931862,Kidnapping,Abduction case reported,Critical,Under Investigation,Officer Vijay,TNPD-630,Eyewitness Testimony,,,street_crime,day,violence,Person 72,Person 93,Person 90,+919328037556,+919270069994,+919498432512
67e0f450f10dbf0e224c9dd3,CID_613,2025-02-26T05:43:10.615Z,Point,80.191814,13.086708,Murder,Gang violence led to fatality,Critical,Under Investigation,Officer Anita,TNPD-682,DNA Sample,Eyewitness Testimony,Phone Records,violence,street_crime,,Person 38,,,+918416684827,,
67e0f450f10dbf0e224c9dd4,CID_614,2025-03-15T05:43:10.615Z,Point,80.209966,13.04247,Human Trafficking,Illegal trafficking operation uncovered,Critical,Open,Narcotics Officer Surya,TNPD-749,CCTV Footage,Eyewitness Testimony,,organized_crime,,,Person 33,Person 59,Person 88,+916969148420,+916302750786,+918405827225
67e0f450f10dbf0e224c9dd5,CID_615,2025-03-14T05:43:10.615Z,Point,80.249662,12.984218,Fraud,Credit card fraud at shopping mall,Medium,Closed,Officer Priya,TNPD-984,Weapon Found,,,day,street_crime,,,,,,,
67e0f450f10dbf0e224c9dd6,CID_616,2025-03-22T05:43:10.615Z,Point,80.184819,12.921183,Vandalism,Car vandalism in parking lot,Low,Under Investigation,Inspector Suresh,TNPD-891,DNA Sample,CCTV Footage,,financial,,,Person 36,Person 86,Person 35,+916830382591,+919614774841,+916211519827
67e0f450f10dbf0e224c9dd7,CID_617,2025-03-16T05:43:10.615Z,Point,80.244691,13.001089,Extortion,Criminal gang demanding protection money,High,Open,Officer Priya,TNPD-919,Weapon Found,DNA Sample,,property_crime,day,,Person 96,,,+919069887588,,
67e0f450f10dbf0e224c9dd8,CID_618,2025-02-25T05:43:10.615Z,Point,80.176796,12.984977,Kidnapping,Abduction case reported,Critical,Under Investigation,Officer Vijay,TNPD-620,Phone Records,CCTV Footage,Weapon Found,day,,,Person 75,Person 100,,+917028707670,+919253666363,
67e0f450f10dbf0e224c9dd9,CID_619,2025-03-09T05:43:10.615Z,Point,80.154019,12.949411,Arson,Suspected arson at marketplace,High,Pending Review,Inspector Suresh,TNPD-365,CCTV Footage,,,day,financial,,Person 89,Person 29,Person 69,+916104888246,+917653090277,+916435767080
67e0f450f10dbf0e224c9dda,CID_620,2025-03-20T05:43:10.615Z,Point,80.238157,13.027231,Burglary,Shop break-in during midnight,High,Under Investigation,Inspector Suresh,TNPD-563,Weapon Found,Phone Records,,financial,,,Person 47,Person 3,,+917954776502,+916666953629,
67e0f450f10dbf0e224c9ddb,CID_621,2025-03-03T05:43:10.615Z,Point,80.176395,13.049215,Drug Possession,Drug trade suspected in abandoned house,High,Pending Review,Narcotics Officer Surya,TNPD-446,Eyewitness Testimony,Weapon Found,,financial,organized_crime,night,Person 34,Person 57,,+918486884563,+916288165534,
67e0f450f10dbf0e224c9ddc,CID_622,2025-03-21T05:43:10.615Z,Point,80.161714,12.992607,Drug Possession,Drug trade suspected in abandoned house,High,Pending Review,Narcotics Officer Surya,TNPD-304,Phone Records,,,financial,day,night,,,,,,
67e0f450f10dbf0e224c9ddd,CID_623,2025-03-15T05:43:10.615Z,Point,80.134924,12.95752,Human Trafficking,Children rescued from trafficking network,Critical,Open,Officer Dinesh,TNPD-553,Eyewitness Testimony,,,narcotics,street_crime,,Person 29,Person 96,Person 97,+916635883228,+916379941680,+918520446369
67e0f450f10dbf0e224c9dde,CID_624,2025-03-18T05:43:10.615Z,Point,80.148929,13.038003,Vandalism,Car vandalism in parking lot,Low,Under Investigation,Officer Vijay,TNPD-946,Phone Records,,,night,,,Person 33,,,+917338821721,,
67e0f450f10dbf0e224c9ddf,CID_625,2025-03-11T05:43:10.615Z,Point,80.22942,13.0024,Kidnapping,Abduction case reported,Critical,Open,Officer Vijay,TNPD-802,Weapon Found,,,night,organized_crime,,Person 29,Person 30,Person 4,+916112885050,+917678164538,+917935769310
67e0f450f10dbf0e224c9de0,CID_626,2025-03-21T05:43:10.615Z,Point,80.195829,13.001369,Fraud,Online scam reported,Medium,Pending Review,Inspector Meera,TNPD-453,Phone Records,CCTV Footage,Eyewitness Testimony,property_crime,day,organized_crime,Person 82,Person 79,Person 88,+918368759623,+918179790861,+917734879992
67e0f450f10dbf0e224c9de1,CID_627,2025-03-09T05:43:10.615Z,Point,80.121352,12.945095,Theft,Vehicle theft in parking lot,Medium,Under Investigation,Inspector Suresh,TNPD-962,DNA Sample,Weapon Found,,public_disturbance,,,Person 62,Person 80,Person 1,+917953246698,+917865048435,+919722519044
67e0f450f10dbf0e224c9de2,CID_628,2025-03-20T05:43:10.615Z,Point,80.169354,13.00075,Assault,Domestic violence reported,High,Open,Inspector Ramesh,TNPD-294,Phone Records,DNA Sample,,property_crime,public_disturbance,night,Person 13,Person 100,,+919681638040,+919831580260,
67e0f450f10dbf0e224c9de3,CID_629,2025-03-07T05:43:10.615Z,Point,80.168937,13.035323,Assault,Physical altercation outside a pub,High,Open,Officer Anita,TNPD-805,Phone Records,CCTV Footage,Eyewitness Testimony,narcotics,,,,,,,,
67e0f450f10dbf0e224c9de4,CID_630,2025-02-22T05:43:10.615Z,Point,80.152261,13.020693,Theft,Snatch theft near ATM,Medium,Pending Review,Inspector Suresh,TNPD-920,Weapon Found,,,financial,day,,Person 79,Person 59,,+918394117516,+919789284795,
67e0f450f10dbf0e224c9de5,CID_631,2025-02-25T05:43:10.615Z,Point,80.106617,13.010535,Cyber Crime,Unauthorized access to personal data,Medium,Open,Cyber Crime Specialist Rajesh,TNPD-243,DNA Sample,,,violence,day,property_crime,Person 70,,,+916058468609,,
67e0f450f10dbf0e224c9de6,CID_632,2025-02-25T05:43:10.615Z,Point,80.286214,13.068085,Fraud,Online scam reported,Medium,Open,Officer Priya,TNPD-332,Eyewitness Testimony,CCTV Footage,DNA Sample,organized_crime,public_disturbance,,Person 9,Person 25,,+919468768371,+919153397721,
67e0f450f10dbf0e224c9de7,CID_633,2025-03-24T05:43:10.615Z,Point,80.161784,13.032432,Cyber Crime,Unauthorized access to personal data,Medium,Open,Cyber Crime Specialist Rajesh,TNPD-710,Eyewitness Testimony,Phone Records,CCTV Footage,public_disturbance,narcotics,financial,Person 83,Person 63,,+918382338621,+919966875405,
67e0f450f10dbf0e224c9de8,CID_634,2025-03-12T05:43:10.615Z,Point,80.150657,13.031375,Vandalism,Car vandalism in parking lot,Low,Closed,Officer Vijay,TNPD-455,DNA Sample,Weapon Found,Phone Records,violence,day,cyber,Person 83,Person 4,Person 8,+917883641090,+919465201029,+918413884862
67e0f450f10dbf0e224c9de9,CID_635,2025-03-01T05:43:10.615Z,Point,80.254553,12.960776,Murder,Homicide case in residential complex,Critical,Pending Review,Sub-Inspector Kumar,TNPD-439,CCTV Footage,DNA Sample,,day,,,Person 47,Person 65,,+919281362225,+916007791186,
67e0f450f10dbf0e224c9dea,CID_636,2025-02-26T05:43:10.615Z,Point,80.180085,13.064197,Drug Possession,Illegal substances found during routine check,High,Pending Review,Narcotics Officer Surya,TNPD-992,Weapon Found,DNA Sample,,public_disturbance,narcotics,property_crime,Person 17,Person 73,Person 82,+916865383764,+916560190867,+918832372343
67e0f450f10dbf0e224c9deb,CID_637,2025-03-08T05:43:10.615Z,Point,80.294207,13.028912,Kidnapping,Child kidnapping attempt foiled,Critical,Pending Review,Inspector Suresh,TNPD-269,Weapon Found,Eyewitness Testimony,,organized_crime,,,Person 51,Person 5,Person 86,+918877228610,+916388572693,+916703158481
67e0f450f10dbf0e224c9dec,CID_638,2025-03-01T05:43:10.615Z,Point,80.13106,12.923625,Vandalism,Car vandalism in parking lot,Low,Closed,Inspector Suresh,TNPD-689,Weapon Found,,,night,narcotics,cyber,Person 49,Person 12,Person 42,+917679043744,+918953646234,+917940404508
67e0f450f10dbf0e224c9ded,CID_639,2025-02-27T05:43:10.615Z,Point,80.169094,13.055623,Vandalism,Car vandalism in parking lot,Low,Pending Review,Inspector Suresh,TNPD-104,Weapon Found,DNA Sample,,night,day,,,,,,,
67e0f450f10dbf0e224c9dee,CID_640,2025-03-02T05:43:10.615Z,Point,80.189371,13.045941,Kidnapping,Child kidnapping attempt foiled,Critical,Open,Inspector Suresh,TNPD-228,CCTV Footage,Eyewitness Testimony,,violence,financial,night,Person 56,,,+919237878854,,
67e0f450f10dbf0e224c9def,CID_641,2025-02-23T05:43:10.615Z,Point,80.163899,12.952365,Extortion,Criminal gang demanding protection money,High,Pending Review,Inspector Meera,TNPD-471,DNA Sample,Eyewitness Testimony,,organized_crime,cyber,,Person 81,,,+919052068403,,
67e0f450f10dbf0e224c9df0,CID_642,2025-03-01T05:43:10.615Z,Point,80.247589,13.00425,Assault,Domestic violence reported,High,Under Investigation,Officer Anita,TNPD-505,CCTV Footage,,,cyber,organized_crime,property_crime,Person 68,Person 2,,+919850298976,+916219028818,
67e0f450f10dbf0e224c9df1,CID_643,2025-03-04T05:43:10.615Z,Point,80.253361,12.942043,Fraud,Online scam reported,Medium,Open,Officer Priya,TNPD-656,Eyewitness Testimony,,,organized_crime,narcotics,public_disturbance,Person 31,,,+916745098608,,
67e0f450f10dbf0e224c9df2,CID_644,2025-03-12T05:43:10.615Z,Point,80.225578,13.033846,Arson,Suspected arson at marketplace,High,Open,Inspector Suresh,TNPD-916,CCTV Footage,Weapon Found,,night,,,Person 82,Person 77,Person 92,+916563438847,+916478797030,+916783121177
67e0f450f10dbf0e224c9df3,CID_645,2025-03-05T05:43:10.615Z,Point,80.17454,13.046381,Drug Possession,Illegal substances found during routine check,High,Open,Narcotics Officer Surya,TNPD-950,DNA Sample,,,organized_crime,,,,,,,,
67e0f450f10dbf0e224c9df4,CID_646,2025-03-20T05:43:10.615Z,Point,80.254294,12.927207,Arson,Suspected arson at marketplace,High,Open,Officer Vijay,TNPD-277,Phone Records,Eyewitness Testimony,CCTV Footage,property_crime,organized_crime,street_crime,,,,,,
67e0f450f10dbf0e224c9df5,CID_647,2025-03-20T05:43:10.615Z,Point,80.241019,12.983309,Murder,Gang violence led to fatality,Critical,Open,Officer Anita,TNPD-860,Weapon Found,Eyewitness Testimony,,narcotics,violence,property_crime,,,,,,
67e0f450f10dbf0e224c9df6,CID_648,2025-03-16T05:43:10.615Z,Point,80.295792,12.988299,Rape,Sexual assault reported near isolated area,Critical,Open,Officer Anita,TNPD-644,CCTV Footage,DNA Sample,Weapon Found,property_crime,financial,day,Person 95,Person 38,,+916731128939,+918950038842,
67e0f450f10dbf0e224c9df7,CID_649,2025-03-10T05:43:10.615Z,Point,80.249256,12.939266,Kidnapping,Abduction case reported,Critical,Under Investigation,Inspector Suresh,TNPD-303,CCTV Footage,Phone Records,,cyber,organized_crime,,Person 39,,,+917619267596,,
67e0f450f10dbf0e224c9df8,CID_650,2025-03-15T05:43:10.615Z,Point,80.273092,12.90674,Kidnapping,Abduction case reported,Critical,Open,Officer Vijay,TNPD-676,CCTV Footage,Phone Records,DNA Sample,organized_crime,cyber,,Person 58,,,+917235701796,,
67e0f450f10dbf0e224c9df9,CID_651,2025-03-12T05:43:10.615Z,Point,80.156042,12.922096,Arson,Deliberate fire set in warehouse,High,Open,Inspector Suresh,TNPD-706,CCTV Footage,DNA Sample,,property_crime,night,violence,Person 8,Person 82,,+918114975001,+916218506473,
67e0f450f10dbf0e224c9dfa,CID_652,2025-03-06T05:43:10.615Z,Point,80.124198,12.937085,Theft,Snatch theft near ATM,Medium,Under Investigation,Officer Vijay,TNPD-829,DNA Sample,Eyewitness Testimony,Phone Records,public_disturbance,,,,,,,,
67e0f450f10dbf0e224c9dfb,CID_653,2025-03-12T05:43:10.615Z,Point,80.113698,13.014537,Vandalism,Car vandalism in parking lot,Low,Pending Review,Officer Vijay,TNPD-255,DNA Sample,CCTV Footage,,night,violence,organized_crime,Person 42,Person 80,Person 17,+919975630351,+918648415849,+916501249201
67e0f450f10dbf0e224c9dfc,CID_654,2025-03-24T05:43:10.615Z,Point,80.206149,13.003665,Hit and Run,Speeding vehicle hit pedestrian and fled,Critical,Pending Review,Officer Anita,TNPD-965,Weapon Found,Phone Records,,financial,,,Person 86,,,+916247667044,,
67e0f450f10dbf0e224c9dfd,CID_655,2025-02-27T05:43:10.615Z,Point,80.279095,12.945654,Kidnapping,Abduction case reported,Critical,Open,Officer Vijay,TNPD-490,DNA Sample,,,property_crime,violence,cyber,Person 29,Person 78,Person 14,+919775730111,+917565297944,+919658056293
67e0f450f10dbf0e224c9dfe,CID_656,2025-03-04T05:43:10.615Z,Point,80.275398,13.079142,Kidnapping,Child kidnapping attempt foiled,Critical,Open,Officer Vijay,TNPD-596,Phone Records,,,cyber,property_crime,,,,,,,
67e0f450f10dbf0e224c9dff,CID_657,2025-03-02T05:43:10.615Z,Point,80.299518,12.928786,Assault,Physical altercation outside a pub,High,Under Investigation,Officer Anita,TNPD-541,Eyewitness Testimony,,,violence,,,Person 42,,,+916506308936,,
67e0f450f10dbf0e224c9e00,CID_658,2025-03-12T05:43:10.615Z,Point,80.191397,12.954231,Burglary,Shop break-in during midnight,High,Open,Inspector Suresh,TNPD-264,CCTV Footage,,,narcotics,cyber,,Person 8,Person 15,,+918815103426,+918737350718,
